distance_from_food_x,distance_from_food_y,action 
-0.67,0.444,UP
-0.67,0.434,UP
-0.67,0.424,UP
-0.67,0.414,UP
-0.67,0.404,UP
-0.67,0.394,UP
-0.67,0.384,UP
-0.67,0.374,UP
-0.67,0.364,UP
-0.67,0.354,UP
-0.67,0.344,UP
-0.67,0.334,UP
-0.67,0.324,UP
-0.67,0.314,UP
-0.67,0.304,UP
-0.67,0.294,UP
-0.67,0.284,UP
-0.67,0.274,UP
-0.67,0.264,UP
-0.67,0.254,UP
-0.67,0.244,UP
-0.67,0.234,UP
-0.67,0.224,UP
-0.67,0.214,UP
-0.67,0.204,UP
-0.67,0.194,UP
-0.67,0.184,UP
-0.67,0.174,UP
-0.67,0.164,UP
-0.67,0.154,UP
-0.67,0.144,UP
-0.67,0.134,UP
-0.67,0.124,UP
-0.67,0.114,UP
-0.67,0.104,UP
-0.67,0.094,UP
-0.67,0.084,UP
-0.67,0.074,UP
-0.67,0.064,UP
-0.67,0.054,UP
-0.67,0.044,UP
-0.66,0.044,RIGHT
-0.65,0.044,RIGHT
-0.64,0.044,RIGHT
-0.63,0.044,RIGHT
-0.62,0.044,RIGHT
-0.61,0.044,RIGHT
-0.6,0.044,RIGHT
-0.59,0.044,RIGHT
-0.58,0.044,RIGHT
-0.57,0.044,RIGHT
-0.56,0.044,RIGHT
-0.55,0.044,RIGHT
-0.54,0.044,RIGHT
-0.53,0.044,RIGHT
-0.52,0.044,RIGHT
-0.51,0.044,RIGHT
-0.5,0.044,RIGHT
-0.49,0.044,RIGHT
-0.48,0.044,RIGHT
-0.47,0.044,RIGHT
-0.46,0.044,RIGHT
-0.45,0.044,RIGHT
-0.44,0.044,RIGHT
-0.43,0.044,RIGHT
-0.42,0.044,RIGHT
-0.41,0.044,RIGHT
-0.4,0.044,RIGHT
-0.39,0.044,RIGHT
-0.38,0.044,RIGHT
-0.37,0.044,RIGHT
-0.36,0.044,RIGHT
-0.35,0.044,RIGHT
-0.34,0.044,RIGHT
-0.33,0.044,RIGHT
-0.32,0.044,RIGHT
-0.31,0.044,RIGHT
-0.3,0.044,RIGHT
-0.29,0.044,RIGHT
-0.28,0.044,RIGHT
-0.27,0.044,RIGHT
-0.26,0.044,RIGHT
-0.25,0.044,RIGHT
-0.24,0.044,RIGHT
-0.23,0.044,RIGHT
-0.22,0.044,RIGHT
-0.21,0.044,RIGHT
-0.2,0.044,RIGHT
-0.19,0.044,RIGHT
-0.18,0.044,RIGHT
-0.17,0.044,RIGHT
-0.16,0.044,RIGHT
-0.15,0.044,RIGHT
-0.14,0.044,RIGHT
-0.13,0.044,RIGHT
-0.12,0.044,RIGHT
-0.11,0.044,RIGHT
-0.1,0.044,RIGHT
-0.09,0.044,RIGHT
-0.08,0.044,RIGHT
-0.07,0.044,RIGHT
-0.06,0.044,RIGHT
-0.05,0.044,RIGHT
-0.04,0.044,RIGHT
-0.03,0.044,RIGHT
-0.03,0.034,UP
-0.02,0.034,RIGHT
-0.02,0.024,UP
-0.116,-0.414,RIGHT
-0.106,-0.414,RIGHT
-0.096,-0.414,RIGHT
-0.086,-0.414,RIGHT
-0.076,-0.414,RIGHT
-0.066,-0.414,RIGHT
-0.056,-0.414,RIGHT
-0.046,-0.414,RIGHT
-0.036,-0.414,RIGHT
-0.036,-0.404,DOWN
-0.036,-0.394,DOWN
-0.036,-0.384,DOWN
-0.036,-0.374,DOWN
-0.036,-0.364,DOWN
-0.036,-0.354,DOWN
-0.036,-0.344,DOWN
-0.036,-0.334,DOWN
-0.036,-0.324,DOWN
-0.036,-0.314,DOWN
-0.036,-0.304,DOWN
-0.036,-0.294,DOWN
-0.036,-0.284,DOWN
-0.036,-0.274,DOWN
-0.036,-0.264,DOWN
-0.036,-0.254,DOWN
-0.036,-0.244,DOWN
-0.036,-0.234,DOWN
-0.036,-0.224,DOWN
-0.036,-0.214,DOWN
-0.036,-0.204,DOWN
-0.036,-0.194,DOWN
-0.036,-0.184,DOWN
-0.036,-0.174,DOWN
-0.036,-0.164,DOWN
-0.036,-0.154,DOWN
-0.036,-0.144,DOWN
-0.036,-0.134,DOWN
-0.036,-0.124,DOWN
-0.036,-0.114,DOWN
-0.036,-0.104,DOWN
-0.036,-0.094,DOWN
-0.036,-0.084,DOWN
-0.036,-0.074,DOWN
-0.036,-0.064,DOWN
-0.036,-0.054,DOWN
-0.036,-0.044,DOWN
-0.036,-0.034,DOWN
-0.036,-0.024,DOWN
-0.036,-0.014,DOWN
-0.026,-0.014,RIGHT
0.18,-0.38,RIGHT
0.17,-0.38,LEFT
0.16,-0.38,LEFT
0.15,-0.38,LEFT
0.14,-0.38,LEFT
0.13,-0.38,LEFT
0.13,-0.37,DOWN
0.13,-0.36,DOWN
0.13,-0.35,DOWN
0.13,-0.34,DOWN
0.13,-0.33,DOWN
0.13,-0.32,DOWN
0.13,-0.31,DOWN
0.13,-0.3,DOWN
0.13,-0.29,DOWN
0.13,-0.28,DOWN
0.13,-0.27,DOWN
0.13,-0.26,DOWN
0.13,-0.25,DOWN
0.13,-0.24,DOWN
0.13,-0.23,DOWN
0.13,-0.22,DOWN
0.13,-0.21,DOWN
0.13,-0.2,DOWN
0.13,-0.19,DOWN
0.13,-0.18,DOWN
0.13,-0.17,DOWN
0.13,-0.16,DOWN
0.13,-0.15,DOWN
0.13,-0.14,DOWN
0.13,-0.13,DOWN
0.13,-0.12,DOWN
0.13,-0.11,DOWN
0.13,-0.1,DOWN
0.13,-0.09,DOWN
0.13,-0.08,DOWN
0.13,-0.07,DOWN
0.13,-0.06,DOWN
0.13,-0.05,DOWN
0.13,-0.04,DOWN
0.13,-0.03,DOWN
0.13,-0.02,DOWN
0.13,-0.01,DOWN
0.12,-0.01,LEFT
0.11,-0.01,LEFT
0.1,-0.01,LEFT
0.09,-0.01,LEFT
0.08,-0.01,LEFT
0.07,-0.01,LEFT
0.06,-0.01,LEFT
0.05,-0.01,LEFT
0.04,-0.01,LEFT
0.03,-0.01,LEFT
0.02,-0.01,LEFT
0.348,-0.108,LEFT
0.348,-0.098,DOWN
0.348,-0.088,DOWN
0.348,-0.078,DOWN
0.348,-0.068,DOWN
0.348,-0.058,DOWN
0.348,-0.048,DOWN
0.348,-0.038,DOWN
0.348,-0.028,DOWN
0.348,-0.018,DOWN
0.338,-0.018,LEFT
0.328,-0.018,LEFT
0.318,-0.018,LEFT
0.308,-0.018,LEFT
0.298,-0.018,LEFT
0.288,-0.018,LEFT
0.278,-0.018,LEFT
0.268,-0.018,LEFT
0.258,-0.018,LEFT
0.248,-0.018,LEFT
0.238,-0.018,LEFT
0.228,-0.018,LEFT
0.218,-0.018,LEFT
0.208,-0.018,LEFT
0.198,-0.018,LEFT
0.188,-0.018,LEFT
0.178,-0.018,LEFT
0.168,-0.018,LEFT
0.158,-0.018,LEFT
0.148,-0.018,LEFT
0.138,-0.018,LEFT
0.128,-0.018,LEFT
0.118,-0.018,LEFT
0.108,-0.018,LEFT
0.098,-0.018,LEFT
0.088,-0.018,LEFT
0.078,-0.018,LEFT
0.068,-0.018,LEFT
0.058,-0.018,LEFT
0.048,-0.018,LEFT
0.038,-0.018,LEFT
0.028,-0.018,LEFT
-0.57,0.31,DOWN
-0.57,0.3,UP
-0.57,0.29,UP
-0.57,0.28,UP
-0.57,0.27,UP
-0.57,0.26,UP
-0.57,0.25,UP
-0.57,0.24,UP
-0.57,0.23,UP
-0.57,0.22,UP
-0.57,0.21,UP
-0.57,0.2,UP
-0.57,0.19,UP
-0.57,0.18,UP
-0.57,0.17,UP
-0.57,0.16,UP
-0.57,0.15,UP
-0.57,0.14,UP
-0.57,0.13,UP
-0.57,0.12,UP
-0.57,0.11,UP
-0.57,0.1,UP
-0.57,0.09,UP
-0.57,0.08,UP
-0.57,0.07,UP
-0.57,0.06,UP
-0.57,0.05,UP
-0.56,0.05,RIGHT
-0.55,0.05,RIGHT
-0.54,0.05,RIGHT
-0.53,0.05,RIGHT
-0.52,0.05,RIGHT
-0.51,0.05,RIGHT
-0.5,0.05,RIGHT
-0.49,0.05,RIGHT
-0.48,0.05,RIGHT
-0.47,0.05,RIGHT
-0.46,0.05,RIGHT
-0.45,0.05,RIGHT
-0.44,0.05,RIGHT
-0.43,0.05,RIGHT
-0.42,0.05,RIGHT
-0.41,0.05,RIGHT
-0.4,0.05,RIGHT
-0.39,0.05,RIGHT
-0.38,0.05,RIGHT
-0.37,0.05,RIGHT
-0.36,0.05,RIGHT
-0.35,0.05,RIGHT
-0.34,0.05,RIGHT
-0.33,0.05,RIGHT
-0.32,0.05,RIGHT
-0.31,0.05,RIGHT
-0.3,0.05,RIGHT
-0.29,0.05,RIGHT
-0.28,0.05,RIGHT
-0.27,0.05,RIGHT
-0.26,0.05,RIGHT
-0.25,0.05,RIGHT
-0.24,0.05,RIGHT
-0.23,0.05,RIGHT
-0.22,0.05,RIGHT
-0.21,0.05,RIGHT
-0.2,0.05,RIGHT
-0.19,0.05,RIGHT
-0.18,0.05,RIGHT
-0.17,0.05,RIGHT
-0.16,0.05,RIGHT
-0.15,0.05,RIGHT
-0.14,0.05,RIGHT
-0.13,0.05,RIGHT
-0.13,0.04,UP
-0.12,0.04,RIGHT
-0.11,0.04,RIGHT
-0.1,0.04,RIGHT
-0.09,0.04,RIGHT
-0.08,0.04,RIGHT
-0.07,0.04,RIGHT
-0.06,0.04,RIGHT
-0.05,0.04,RIGHT
-0.04,0.04,RIGHT
-0.03,0.04,RIGHT
-0.02,0.04,RIGHT
-0.02,0.03,UP
-0.01,0.03,RIGHT
-0.01,0.02,UP
0.14,0.538,RIGHT
0.14,0.528,UP
0.14,0.518,UP
0.14,0.508,UP
0.14,0.498,UP
0.14,0.488,UP
0.14,0.478,UP
0.14,0.468,UP
0.14,0.458,UP
0.14,0.448,UP
0.14,0.438,UP
0.14,0.428,UP
0.14,0.418,UP
0.14,0.408,UP
0.14,0.398,UP
0.14,0.388,UP
0.14,0.378,UP
0.14,0.368,UP
0.14,0.358,UP
0.14,0.348,UP
0.14,0.338,UP
0.14,0.328,UP
0.14,0.318,UP
0.14,0.308,UP
0.14,0.298,UP
0.14,0.288,UP
0.14,0.278,UP
0.14,0.268,UP
0.14,0.258,UP
0.14,0.248,UP
0.14,0.238,UP
0.14,0.228,UP
0.14,0.218,UP
0.14,0.208,UP
0.14,0.198,UP
0.14,0.188,UP
0.14,0.178,UP
0.14,0.168,UP
0.14,0.158,UP
0.14,0.148,UP
0.14,0.138,UP
0.14,0.128,UP
0.14,0.118,UP
0.14,0.108,UP
0.14,0.098,UP
0.14,0.088,UP
0.14,0.078,UP
0.14,0.068,UP
0.13,0.068,LEFT
0.12,0.068,LEFT
0.11,0.068,LEFT
0.1,0.068,LEFT
0.09,0.068,LEFT
0.08,0.068,LEFT
0.07,0.068,LEFT
0.06,0.068,LEFT
0.06,0.058,UP
0.05,0.058,LEFT
0.05,0.048,UP
0.04,0.048,LEFT
0.04,0.038,UP
0.03,0.038,LEFT
0.03,0.028,UP
0.02,0.028,LEFT
0.204,-0.874,UP
0.194,-0.874,LEFT
0.184,-0.874,LEFT
0.174,-0.874,LEFT
0.164,-0.874,LEFT
0.154,-0.874,LEFT
0.154,-0.864,DOWN
0.154,-0.854,DOWN
0.154,-0.844,DOWN
0.154,-0.834,DOWN
0.154,-0.824,DOWN
0.154,-0.814,DOWN
0.144,-0.814,LEFT
0.144,-0.804,DOWN
0.144,-0.794,DOWN
0.144,-0.784,DOWN
0.144,-0.774,DOWN
0.144,-0.764,DOWN
0.134,-0.764,LEFT
0.134,-0.754,DOWN
0.134,-0.744,DOWN
0.134,-0.734,DOWN
0.134,-0.724,DOWN
0.134,-0.714,DOWN
0.134,-0.704,DOWN
0.134,-0.694,DOWN
0.124,-0.694,LEFT
0.124,-0.684,DOWN
0.124,-0.674,DOWN
0.124,-0.664,DOWN
0.124,-0.654,DOWN
0.124,-0.644,DOWN
0.124,-0.634,DOWN
0.124,-0.624,DOWN
0.124,-0.614,DOWN
0.124,-0.604,DOWN
0.124,-0.594,DOWN
0.114,-0.594,LEFT
0.114,-0.584,DOWN
0.114,-0.574,DOWN
0.114,-0.564,DOWN
0.114,-0.554,DOWN
0.114,-0.544,DOWN
0.114,-0.534,DOWN
0.114,-0.524,DOWN
0.114,-0.514,DOWN
0.114,-0.504,DOWN
0.114,-0.494,DOWN
0.114,-0.484,DOWN
0.114,-0.474,DOWN
0.114,-0.464,DOWN
0.114,-0.454,DOWN
0.114,-0.444,DOWN
0.114,-0.434,DOWN
0.114,-0.424,DOWN
0.114,-0.414,DOWN
0.114,-0.404,DOWN
0.114,-0.394,DOWN
0.114,-0.384,DOWN
0.114,-0.374,DOWN
0.114,-0.364,DOWN
0.114,-0.354,DOWN
0.114,-0.344,DOWN
0.114,-0.334,DOWN
0.114,-0.324,DOWN
0.114,-0.314,DOWN
0.114,-0.304,DOWN
0.114,-0.294,DOWN
0.114,-0.284,DOWN
0.114,-0.274,DOWN
0.114,-0.264,DOWN
0.114,-0.254,DOWN
0.114,-0.244,DOWN
0.114,-0.234,DOWN
0.114,-0.224,DOWN
0.114,-0.214,DOWN
0.114,-0.204,DOWN
0.114,-0.194,DOWN
0.114,-0.184,DOWN
0.114,-0.174,DOWN
0.114,-0.164,DOWN
0.114,-0.154,DOWN
0.114,-0.144,DOWN
0.114,-0.134,DOWN
0.114,-0.124,DOWN
0.114,-0.114,DOWN
0.114,-0.104,DOWN
0.114,-0.094,DOWN
0.114,-0.084,DOWN
0.114,-0.074,DOWN
0.114,-0.064,DOWN
0.114,-0.054,DOWN
0.114,-0.044,DOWN
0.114,-0.034,DOWN
0.114,-0.024,DOWN
0.114,-0.014,DOWN
0.104,-0.014,LEFT
0.094,-0.014,LEFT
0.084,-0.014,LEFT
0.074,-0.014,LEFT
0.064,-0.014,LEFT
0.054,-0.014,LEFT
0.044,-0.014,LEFT
0.034,-0.014,LEFT
0.024,-0.014,LEFT
0.016,0.354,LEFT
0.016,0.344,UP
0.016,0.334,UP
0.016,0.324,UP
0.016,0.314,UP
0.016,0.304,UP
0.016,0.294,UP
0.016,0.284,UP
0.016,0.274,UP
0.016,0.264,UP
0.016,0.254,UP
0.016,0.244,UP
0.016,0.234,UP
0.016,0.224,UP
0.016,0.214,UP
0.016,0.204,UP
0.016,0.194,UP
0.016,0.184,UP
0.016,0.174,UP
0.016,0.164,UP
0.016,0.154,UP
0.016,0.144,UP
0.016,0.134,UP
0.016,0.124,UP
0.016,0.114,UP
0.016,0.104,UP
0.016,0.094,UP
0.016,0.084,UP
0.016,0.074,UP
0.016,0.064,UP
0.016,0.054,UP
0.016,0.044,UP
0.016,0.034,UP
0.016,0.024,UP
0.622,-0.016,UP
0.612,-0.016,LEFT
0.602,-0.016,LEFT
0.592,-0.016,LEFT
0.582,-0.016,LEFT
0.572,-0.016,LEFT
0.562,-0.016,LEFT
0.552,-0.016,LEFT
0.542,-0.016,LEFT
0.532,-0.016,LEFT
0.522,-0.016,LEFT
0.512,-0.016,LEFT
0.502,-0.016,LEFT
0.492,-0.016,LEFT
0.482,-0.016,LEFT
0.472,-0.016,LEFT
0.462,-0.016,LEFT
0.452,-0.016,LEFT
0.442,-0.016,LEFT
0.432,-0.016,LEFT
0.422,-0.016,LEFT
0.412,-0.016,LEFT
0.402,-0.016,LEFT
0.392,-0.016,LEFT
0.382,-0.016,LEFT
0.372,-0.016,LEFT
0.362,-0.016,LEFT
0.352,-0.016,LEFT
0.342,-0.016,LEFT
0.332,-0.016,LEFT
0.322,-0.016,LEFT
0.312,-0.016,LEFT
0.302,-0.016,LEFT
0.292,-0.016,LEFT
0.282,-0.016,LEFT
0.272,-0.016,LEFT
0.262,-0.016,LEFT
0.252,-0.016,LEFT
0.242,-0.016,LEFT
0.232,-0.016,LEFT
0.222,-0.016,LEFT
0.212,-0.016,LEFT
0.202,-0.016,LEFT
0.192,-0.016,LEFT
0.182,-0.016,LEFT
0.172,-0.016,LEFT
0.162,-0.016,LEFT
0.152,-0.016,LEFT
0.142,-0.016,LEFT
0.132,-0.016,LEFT
0.122,-0.016,LEFT
0.112,-0.016,LEFT
0.102,-0.016,LEFT
0.092,-0.016,LEFT
0.082,-0.016,LEFT
0.072,-0.016,LEFT
0.062,-0.016,LEFT
0.052,-0.016,LEFT
0.042,-0.016,LEFT
0.032,-0.016,LEFT
0.022,-0.016,LEFT
-0.754,0.462,LEFT
-0.754,0.452,UP
-0.754,0.442,UP
-0.754,0.432,UP
-0.754,0.422,UP
-0.754,0.412,UP
-0.754,0.402,UP
-0.754,0.392,UP
-0.754,0.382,UP
-0.754,0.372,UP
-0.754,0.362,UP
-0.754,0.352,UP
-0.754,0.342,UP
-0.754,0.332,UP
-0.754,0.322,UP
-0.754,0.312,UP
-0.754,0.302,UP
-0.754,0.292,UP
-0.754,0.282,UP
-0.754,0.272,UP
-0.754,0.262,UP
-0.754,0.252,UP
-0.754,0.242,UP
-0.754,0.232,UP
-0.754,0.222,UP
-0.754,0.212,UP
-0.754,0.202,UP
-0.754,0.192,UP
-0.754,0.182,UP
-0.754,0.172,UP
-0.754,0.162,UP
-0.754,0.152,UP
-0.754,0.142,UP
-0.754,0.132,UP
-0.754,0.122,UP
-0.754,0.112,UP
-0.754,0.102,UP
-0.754,0.092,UP
-0.754,0.082,UP
-0.754,0.072,UP
-0.754,0.062,UP
-0.754,0.052,UP
-0.754,0.042,UP
-0.744,0.042,RIGHT
-0.734,0.042,RIGHT
-0.724,0.042,RIGHT
-0.714,0.042,RIGHT
-0.704,0.042,RIGHT
-0.694,0.042,RIGHT
-0.684,0.042,RIGHT
-0.674,0.042,RIGHT
-0.664,0.042,RIGHT
-0.654,0.042,RIGHT
-0.644,0.042,RIGHT
-0.634,0.042,RIGHT
-0.624,0.042,RIGHT
-0.614,0.042,RIGHT
-0.604,0.042,RIGHT
-0.594,0.042,RIGHT
-0.584,0.042,RIGHT
-0.574,0.042,RIGHT
-0.564,0.042,RIGHT
-0.554,0.042,RIGHT
-0.544,0.042,RIGHT
-0.534,0.042,RIGHT
-0.524,0.042,RIGHT
-0.514,0.042,RIGHT
-0.504,0.042,RIGHT
-0.494,0.042,RIGHT
-0.484,0.042,RIGHT
-0.474,0.042,RIGHT
-0.464,0.042,RIGHT
-0.454,0.042,RIGHT
-0.444,0.042,RIGHT
-0.434,0.042,RIGHT
-0.424,0.042,RIGHT
-0.414,0.042,RIGHT
-0.404,0.042,RIGHT
-0.394,0.042,RIGHT
-0.384,0.042,RIGHT
-0.374,0.042,RIGHT
-0.364,0.042,RIGHT
-0.354,0.042,RIGHT
-0.344,0.042,RIGHT
-0.334,0.042,RIGHT
-0.324,0.042,RIGHT
-0.314,0.042,RIGHT
-0.304,0.042,RIGHT
-0.294,0.042,RIGHT
-0.284,0.042,RIGHT
-0.274,0.042,RIGHT
-0.264,0.042,RIGHT
-0.254,0.042,RIGHT
-0.244,0.042,RIGHT
-0.234,0.042,RIGHT
-0.224,0.042,RIGHT
-0.214,0.042,RIGHT
-0.204,0.042,RIGHT
-0.194,0.042,RIGHT
-0.184,0.042,RIGHT
-0.174,0.042,RIGHT
-0.164,0.042,RIGHT
-0.154,0.042,RIGHT
-0.144,0.042,RIGHT
-0.134,0.042,RIGHT
-0.124,0.042,RIGHT
-0.114,0.042,RIGHT
-0.104,0.042,RIGHT
-0.094,0.042,RIGHT
-0.084,0.042,RIGHT
-0.074,0.042,RIGHT
-0.064,0.042,RIGHT
-0.054,0.042,RIGHT
-0.044,0.042,RIGHT
-0.034,0.042,RIGHT
-0.034,0.032,UP
-0.024,0.032,RIGHT
-0.014,0.032,RIGHT
-0.014,0.022,UP
-0.104,-0.072,RIGHT
-0.104,-0.062,DOWN
-0.104,-0.052,DOWN
-0.104,-0.042,DOWN
-0.104,-0.032,DOWN
-0.104,-0.022,DOWN
-0.094,-0.022,RIGHT
-0.084,-0.022,RIGHT
-0.074,-0.022,RIGHT
-0.064,-0.022,RIGHT
-0.054,-0.022,RIGHT
-0.044,-0.022,RIGHT
-0.044,-0.012,DOWN
-0.034,-0.012,RIGHT
-0.024,-0.012,RIGHT
0.452,-0.016,RIGHT
0.442,-0.016,LEFT
0.432,-0.016,LEFT
0.422,-0.016,LEFT
0.412,-0.016,LEFT
0.402,-0.016,LEFT
0.392,-0.016,LEFT
0.382,-0.016,LEFT
0.372,-0.016,LEFT
0.362,-0.016,LEFT
0.352,-0.016,LEFT
0.342,-0.016,LEFT
0.332,-0.016,LEFT
0.322,-0.016,LEFT
0.312,-0.016,LEFT
0.302,-0.016,LEFT
0.292,-0.016,LEFT
0.282,-0.016,LEFT
0.272,-0.016,LEFT
0.262,-0.016,LEFT
0.252,-0.016,LEFT
0.242,-0.016,LEFT
0.232,-0.016,LEFT
0.222,-0.016,LEFT
0.212,-0.016,LEFT
0.202,-0.016,LEFT
0.192,-0.016,LEFT
0.182,-0.016,LEFT
0.172,-0.016,LEFT
0.162,-0.016,LEFT
0.152,-0.016,LEFT
0.142,-0.016,LEFT
0.132,-0.016,LEFT
0.122,-0.016,LEFT
0.112,-0.016,LEFT
0.102,-0.016,LEFT
0.092,-0.016,LEFT
0.082,-0.016,LEFT
0.072,-0.016,LEFT
0.062,-0.016,LEFT
0.052,-0.016,LEFT
0.042,-0.016,LEFT
0.032,-0.016,LEFT
0.022,-0.016,LEFT
-0.466,-0.72,LEFT
-0.456,-0.72,RIGHT
-0.446,-0.72,RIGHT
-0.436,-0.72,RIGHT
-0.426,-0.72,RIGHT
-0.416,-0.72,RIGHT
-0.406,-0.72,RIGHT
-0.396,-0.72,RIGHT
-0.386,-0.72,RIGHT
-0.376,-0.72,RIGHT
-0.366,-0.72,RIGHT
-0.356,-0.72,RIGHT
-0.346,-0.72,RIGHT
-0.336,-0.72,RIGHT
-0.326,-0.72,RIGHT
-0.316,-0.72,RIGHT
-0.306,-0.72,RIGHT
-0.296,-0.72,RIGHT
-0.286,-0.72,RIGHT
-0.276,-0.72,RIGHT
-0.266,-0.72,RIGHT
-0.256,-0.72,RIGHT
-0.246,-0.72,RIGHT
-0.236,-0.72,RIGHT
-0.226,-0.72,RIGHT
-0.216,-0.72,RIGHT
-0.206,-0.72,RIGHT
-0.196,-0.72,RIGHT
-0.186,-0.72,RIGHT
-0.176,-0.72,RIGHT
-0.166,-0.72,RIGHT
-0.156,-0.72,RIGHT
-0.146,-0.72,RIGHT
-0.136,-0.72,RIGHT
-0.126,-0.72,RIGHT
-0.116,-0.72,RIGHT
-0.106,-0.72,RIGHT
-0.096,-0.72,RIGHT
-0.086,-0.72,RIGHT
-0.076,-0.72,RIGHT
-0.066,-0.72,RIGHT
-0.056,-0.72,RIGHT
-0.046,-0.72,RIGHT
-0.036,-0.72,RIGHT
-0.026,-0.72,RIGHT
-0.016,-0.72,RIGHT
-0.006,-0.72,RIGHT
0.004,-0.72,RIGHT
0.014,-0.72,RIGHT
0.014,-0.71,DOWN
0.014,-0.7,DOWN
0.014,-0.69,DOWN
0.014,-0.68,DOWN
0.014,-0.67,DOWN
0.014,-0.66,DOWN
0.014,-0.65,DOWN
0.014,-0.64,DOWN
0.014,-0.63,DOWN
0.014,-0.62,DOWN
0.014,-0.61,DOWN
0.014,-0.6,DOWN
0.014,-0.59,DOWN
0.014,-0.58,DOWN
0.014,-0.57,DOWN
0.014,-0.56,DOWN
0.014,-0.55,DOWN
0.014,-0.54,DOWN
0.014,-0.53,DOWN
0.014,-0.52,DOWN
0.014,-0.51,DOWN
0.014,-0.5,DOWN
0.014,-0.49,DOWN
0.014,-0.48,DOWN
0.014,-0.47,DOWN
0.014,-0.46,DOWN
0.014,-0.45,DOWN
0.014,-0.44,DOWN
0.014,-0.43,DOWN
0.014,-0.42,DOWN
0.014,-0.41,DOWN
0.014,-0.4,DOWN
0.014,-0.39,DOWN
0.014,-0.38,DOWN
0.014,-0.37,DOWN
0.014,-0.36,DOWN
0.014,-0.35,DOWN
0.014,-0.34,DOWN
0.014,-0.33,DOWN
0.014,-0.32,DOWN
0.014,-0.31,DOWN
0.014,-0.3,DOWN
0.014,-0.29,DOWN
0.014,-0.28,DOWN
0.014,-0.27,DOWN
0.014,-0.26,DOWN
0.014,-0.25,DOWN
0.014,-0.24,DOWN
0.014,-0.23,DOWN
0.014,-0.22,DOWN
0.014,-0.21,DOWN
0.014,-0.2,DOWN
0.014,-0.19,DOWN
0.014,-0.18,DOWN
0.014,-0.17,DOWN
0.014,-0.16,DOWN
0.014,-0.15,DOWN
0.014,-0.14,DOWN
0.014,-0.13,DOWN
0.014,-0.12,DOWN
0.014,-0.11,DOWN
0.014,-0.1,DOWN
0.014,-0.09,DOWN
0.014,-0.08,DOWN
0.014,-0.07,DOWN
0.014,-0.06,DOWN
0.014,-0.05,DOWN
0.014,-0.04,DOWN
0.014,-0.03,DOWN
0.014,-0.02,DOWN
0.838,0.842,DOWN
0.838,0.832,UP
0.838,0.822,UP
0.838,0.812,UP
0.838,0.802,UP
0.838,0.792,UP
0.838,0.782,UP
0.838,0.772,UP
0.838,0.762,UP
0.838,0.752,UP
0.838,0.742,UP
0.838,0.732,UP
0.838,0.722,UP
0.838,0.712,UP
0.838,0.702,UP
0.838,0.692,UP
0.838,0.682,UP
0.838,0.672,UP
0.838,0.662,UP
0.838,0.652,UP
0.838,0.642,UP
0.838,0.632,UP
0.838,0.622,UP
0.838,0.612,UP
0.838,0.602,UP
0.838,0.592,UP
0.838,0.582,UP
0.838,0.572,UP
0.838,0.562,UP
0.838,0.552,UP
0.838,0.542,UP
0.838,0.532,UP
0.838,0.522,UP
0.838,0.512,UP
0.838,0.502,UP
0.838,0.492,UP
0.838,0.482,UP
0.838,0.472,UP
0.838,0.462,UP
0.838,0.452,UP
0.838,0.442,UP
0.838,0.432,UP
0.838,0.422,UP
0.838,0.412,UP
0.838,0.402,UP
0.838,0.392,UP
0.838,0.382,UP
0.838,0.372,UP
0.838,0.362,UP
0.838,0.352,UP
0.838,0.342,UP
0.838,0.332,UP
0.838,0.322,UP
0.838,0.312,UP
0.838,0.302,UP
0.838,0.292,UP
0.838,0.282,UP
0.838,0.272,UP
0.838,0.262,UP
0.838,0.252,UP
0.838,0.242,UP
0.838,0.232,UP
0.838,0.222,UP
0.838,0.212,UP
0.838,0.202,UP
0.838,0.192,UP
0.838,0.182,UP
0.838,0.172,UP
0.838,0.162,UP
0.838,0.152,UP
0.838,0.142,UP
0.838,0.132,UP
0.838,0.122,UP
0.838,0.112,UP
0.838,0.102,UP
0.838,0.092,UP
0.838,0.082,UP
0.838,0.072,UP
0.838,0.062,UP
0.838,0.052,UP
0.838,0.042,UP
0.838,0.032,UP
0.838,0.022,UP
0.828,0.022,LEFT
0.818,0.022,LEFT
0.808,0.022,LEFT
0.798,0.022,LEFT
0.788,0.022,LEFT
0.778,0.022,LEFT
0.768,0.022,LEFT
0.758,0.022,LEFT
0.748,0.022,LEFT
0.738,0.022,LEFT
0.728,0.022,LEFT
0.718,0.022,LEFT
0.708,0.022,LEFT
0.698,0.022,LEFT
0.688,0.022,LEFT
0.678,0.022,LEFT
0.668,0.022,LEFT
0.658,0.022,LEFT
0.648,0.022,LEFT
0.638,0.022,LEFT
0.628,0.022,LEFT
0.618,0.022,LEFT
0.608,0.022,LEFT
0.598,0.022,LEFT
0.588,0.022,LEFT
0.578,0.022,LEFT
0.568,0.022,LEFT
0.558,0.022,LEFT
0.548,0.022,LEFT
0.538,0.022,LEFT
0.528,0.022,LEFT
0.518,0.022,LEFT
0.508,0.022,LEFT
0.498,0.022,LEFT
0.488,0.022,LEFT
0.478,0.022,LEFT
0.468,0.022,LEFT
0.458,0.022,LEFT
0.448,0.022,LEFT
0.438,0.022,LEFT
0.428,0.022,LEFT
0.418,0.022,LEFT
0.408,0.022,LEFT
0.398,0.022,LEFT
